num_tracks,num_albums,num_followers,num_artists,avg_song_duration_ms,avg_danceability,avg_energy,avg_speechiness,avg_acousticness,avg_instrumentalness,avg_liveness,avg_valence,avg_popularity
5,4,1,3,200594,0.426,0.693,0.095,0.278,0.0,0.212,0.442,62.5
29,28,1,24,248769,,,,,,,,
174,161,2,140,212671,0.657,0.653,0.081,0.213,0.044,0.211,0.495,69.933
30,29,1,27,250242,,,,,,,,
68,56,3,47,181207,0.526,0.321,0.051,0.735,0.635,0.115,0.184,62.5
88,78,1,70,230878,0.653,0.74,0.091,0.228,0.016,0.117,0.53,74.25
72,49,1,33,218086,,,,,,,,
23,21,1,20,246392,0.547,0.651,0.107,0.263,0.0,0.187,0.473,76.25
61,57,1,45,214418,0.561,0.572,0.039,0.443,0.011,0.169,0.623,69.765
152,103,1,75,231524,0.661,0.734,0.166,0.083,0.016,0.111,0.62,78.375
22,17,1,12,217728,,,,,,,,
16,12,1,10,295254,,,,,,,,
28,25,1,18,246555,,,,,,,,
40,32,1,30,204314,,,,,,,,
170,162,4,133,211637,0.664,0.802,0.075,0.077,0.0,0.163,0.45,63.562
129,99,1,94,342822,0.641,0.17,0.037,0.771,0.006,0.101,0.451,60.0
210,167,4,119,227604,0.699,0.675,0.149,0.184,0.002,0.207,0.455,73.75
73,26,1,17,202867,0.411,0.868,0.072,0.027,0.001,0.198,0.421,71.304
214,168,1,94,232899,0.695,0.427,0.083,0.534,0.002,0.136,0.433,80.625
228,130,2,73,253584,0.481,0.764,0.06,0.059,0.023,0.165,0.485,69.159
51,9,1,3,224780,0.415,0.022,0.085,0.987,0.905,0.123,0.264,36.0
9,9,1,8,240216,,,,,,,,
33,28,1,22,269420,0.75,0.71,0.363,0.232,0.0,0.098,0.678,79.0
87,17,1,10,248896,0.383,0.93,0.082,0.002,0.002,0.242,0.32,54.421
169,135,1,104,224698,0.664,0.625,0.071,0.183,0.001,0.14,0.404,73.16
189,107,2,69,215860,0.537,0.618,0.034,0.225,0.002,0.11,0.463,65.6
22,22,1,21,242998,0.708,0.719,0.049,0.146,0.0,0.15,0.746,76.667
17,15,1,10,213167,0.647,0.842,0.076,0.01,0.0,0.088,0.507,77.0
12,9,1,6,206145,0.452,0.926,0.075,0.033,0.0,0.227,0.517,69.2
44,42,1,29,226623,0.696,0.7,0.048,0.265,0.071,0.141,0.57,74.6
17,8,1,6,265675,,,,,,,,
18,8,1,8,224560,,,,,,,,
121,110,1,87,258241,0.634,0.589,0.091,0.321,0.166,0.269,0.576,67.4
109,35,1,23,226535,,,,,,,,
23,21,1,20,250400,0.49,0.553,0.04,0.385,0.157,0.117,0.498,72.286
55,47,1,28,241844,0.866,0.725,0.256,0.235,0.0,0.17,0.734,74.333
18,11,1,7,215160,0.759,0.428,0.066,0.114,0.0,0.114,0.171,76.5
122,89,1,62,294712,0.42,0.623,0.035,0.167,0.0,0.22,0.25,54.312
10,10,1,7,233958,,,,,,,,
90,69,3,59,226813,0.587,0.583,0.045,0.343,0.005,0.156,0.447,75.958
113,100,4,81,222456,0.714,0.828,0.068,0.13,0.009,0.163,0.651,75.625
111,88,1,72,217360,0.602,0.576,0.072,0.256,0.0,0.113,0.547,68.6
41,36,7,33,231683,0.54,0.835,0.075,0.059,0.003,0.121,0.364,58.5
28,2,1,11,203688,,,,,,,,
94,86,1,74,236920,0.489,0.755,0.039,0.066,0.0,0.2,0.396,74.222
84,80,1,74,252577,0.515,0.516,0.046,0.44,0.098,0.21,0.483,66.571
29,25,1,21,256707,0.458,0.343,0.034,0.631,0.0,0.093,0.167,60.667
100,67,1,39,241653,0.671,0.666,0.118,0.395,0.0,0.235,0.584,72.846
44,35,1,28,248063,0.49,0.731,0.035,0.322,0.161,0.192,0.563,70.0
151,72,2,34,252759,0.456,0.901,0.092,0.013,0.002,0.186,0.495,68.12
199,157,1,131,223822,0.578,0.611,0.079,0.347,0.0,0.148,0.45,70.867
92,84,1,73,250070,0.576,0.619,0.035,0.163,0.012,0.127,0.345,68.333
174,116,2,77,244672,0.834,0.765,0.231,0.17,0.0,0.166,0.765,72.75
24,21,1,19,237519,,,,,,,,
203,176,4,141,244303,0.529,0.431,0.035,0.463,0.008,0.136,0.369,64.875
195,151,4,87,249551,0.594,0.686,0.106,0.106,0.0,0.182,0.498,72.917
41,38,2,36,258268,0.626,0.623,0.039,0.286,0.277,0.135,0.63,73.6
12,9,1,6,221838,,,,,,,,
24,21,1,16,247852,0.476,0.67,0.032,0.112,0.0,0.107,0.419,69.5
42,40,1,36,215755,0.622,0.642,0.052,0.283,0.004,0.158,0.729,75.375
166,39,1,49,211177,,,,,,,,
26,24,1,23,219058,0.705,0.578,0.114,0.267,0.002,0.127,0.306,75.0
16,15,1,13,240821,,,,,,,,
74,56,2,41,215611,0.624,0.776,0.094,0.087,0.0,0.145,0.605,74.111
22,21,1,19,263292,,,,,,,,
77,71,2,59,218237,0.687,0.742,0.118,0.166,0.016,0.202,0.572,74.8
159,124,1,108,237951,0.545,0.585,0.045,0.371,0.001,0.148,0.503,70.25
159,82,1,36,225059,0.788,0.573,0.171,0.248,0.001,0.182,0.472,82.0
45,42,1,40,229195,0.65,0.684,0.085,0.067,0.001,0.165,0.36,68.0
240,139,1,87,214181,0.586,0.626,0.036,0.198,0.0,0.144,0.623,58.0
63,58,3,52,224662,0.607,0.647,0.054,0.121,0.0,0.165,0.49,62.333
89,81,1,71,232864,0.573,0.579,0.059,0.27,0.002,0.26,0.475,76.571
102,87,2,78,241937,0.68,0.656,0.039,0.136,0.0,0.109,0.33,71.0
95,89,3,64,241466,0.517,0.503,0.036,0.437,0.001,0.125,0.427,76.9
18,18,2,18,243411,0.656,0.548,0.138,0.27,0.0,0.132,0.838,70.333
51,42,2,33,227896,0.873,0.54,0.26,0.019,0.007,0.104,0.408,79.0
32,27,1,19,184541,,,,,,,,
13,13,1,13,219049,0.739,0.655,0.055,0.301,0.0,0.093,0.575,80.0
140,69,2,20,168387,0.621,0.853,0.097,0.069,0.0,0.273,0.623,61.333
26,17,1,14,213745,0.371,0.265,0.034,0.542,0.445,0.129,0.06,63.0
130,16,1,17,279249,,,,,,,,
140,117,4,104,237937,0.679,0.626,0.056,0.107,0.174,0.204,0.518,59.857
62,20,1,12,211308,0.533,0.875,0.062,0.058,0.003,0.161,0.597,61.75
173,66,1,70,191789,0.469,0.292,0.037,0.614,0.315,0.209,0.522,58.667
142,102,1,83,227257,0.623,0.605,0.097,0.176,0.001,0.283,0.5,74.5
139,68,1,26,230483,0.479,0.76,0.05,0.052,0.011,0.133,0.42,64.333
51,41,1,29,246780,0.685,0.488,0.257,0.498,0.005,0.12,0.363,77.75
24,7,1,3,167895,,,,,,,,
175,144,1,111,228538,0.458,0.433,0.038,0.496,0.063,0.16,0.263,67.346
78,67,1,65,232336,0.517,0.532,0.039,0.41,0.01,0.131,0.316,75.706
12,12,1,12,201455,,,,,,,,
60,52,1,48,218205,0.662,0.735,0.115,0.023,0.0,0.207,0.495,72.714
51,38,1,26,225055,0.665,0.629,0.027,0.215,0.0,0.135,0.508,72.0
99,78,1,50,225778,0.584,0.752,0.064,0.129,0.007,0.157,0.6,77.882
22,17,1,11,241997,,,,,,,,
6,6,2,6,260451,,,,,,,,
241,131,1,69,223978,0.532,0.666,0.042,0.18,0.084,0.287,0.404,71.176
21,20,1,18,214250,0.619,0.651,0.06,0.406,0.026,0.205,0.487,76.167
57,53,1,52,254183,0.486,0.777,0.045,0.005,0.002,0.193,0.525,71.154
17,5,1,3,225733,0.633,0.656,0.049,0.209,0.361,0.3,0.265,61.0
41,40,1,34,220606,0.635,0.668,0.052,0.09,0.02,0.229,0.345,72.25
36,36,1,33,181797,0.708,0.597,0.06,0.501,0.0,0.216,0.952,66.5
59,42,1,35,219604,0.666,0.587,0.048,0.364,0.0,0.157,0.607,79.0
15,9,1,9,221971,0.627,0.562,0.032,0.424,0.0,0.104,0.613,71.5
218,183,2,156,226922,0.527,0.803,0.081,0.066,0.002,0.25,0.535,71.391
34,15,1,5,296248,,,,,,,,
58,44,1,36,280629,0.44,0.899,0.099,0.002,0.001,0.11,0.535,71.25
27,27,1,23,230902,0.548,0.312,0.036,0.74,0.0,0.147,0.278,70.0
18,16,1,15,215902,,,,,,,,
20,20,1,20,221573,0.594,0.55,0.03,0.249,0.0,0.19,0.743,74.25
25,23,1,24,188334,,,,,,,,
71,41,1,20,229905,0.46,0.746,0.056,0.047,0.049,0.224,0.458,67.938
87,78,1,69,232925,0.665,0.649,0.052,0.2,0.011,0.169,0.484,76.083
28,26,1,24,231552,0.523,0.644,0.061,0.25,0.101,0.152,0.608,74.25
28,19,1,14,219225,0.73,0.649,0.045,0.362,0.0,0.095,0.625,72.5
52,45,1,43,211559,0.568,0.562,0.049,0.251,0.0,0.143,0.251,65.0
25,18,2,16,175832,0.459,0.173,0.041,0.744,0.914,0.234,0.168,61.0
158,132,1,92,278012,0.783,0.657,0.116,0.193,0.053,0.178,0.733,71.611
54,40,1,30,241608,0.651,0.602,0.05,0.242,0.064,0.178,0.522,75.5
71,45,1,22,220183,0.763,0.757,0.06,0.275,0.0,0.162,0.753,74.571
32,19,1,13,254449,,,,,,,,
26,26,2,22,214154,,,,,,,,
85,73,3,55,250573,0.595,0.665,0.038,0.218,0.001,0.169,0.46,75.5
36,20,1,16,233264,0.698,0.447,0.221,0.358,0.0,0.203,0.337,79.0
32,22,3,20,222409,0.584,0.442,0.077,0.715,0.0,0.251,0.379,79.333
33,31,1,26,246387,0.467,0.4,0.031,0.405,0.0,0.173,0.346,66.667
46,45,1,36,199036,0.666,0.735,0.077,0.084,0.0,0.119,0.39,72.0
31,26,1,17,229319,0.531,0.683,0.059,0.212,0.001,0.161,0.593,61.25
36,24,2,12,214135,,,,,,,,
188,171,13,140,258451,0.693,0.648,0.185,0.287,0.012,0.127,0.499,73.5
44,44,1,38,256932,,,,,,,,
14,13,1,12,288898,,,,,,,,
55,53,2,50,229617,,,,,,,,
29,27,1,26,232402,0.585,0.342,0.044,0.639,0.0,0.101,0.26,73.75
127,108,1,85,215467,0.548,0.66,0.067,0.208,0.0,0.138,0.371,72.286
21,21,1,19,215981,0.614,0.758,0.081,0.007,0.039,0.138,0.479,65.857
152,107,2,77,242237,0.809,0.654,0.271,0.125,0.0,0.385,0.596,63.333
64,30,1,14,173728,,,,,,,,
139,67,1,25,206232,,,,,,,,
127,118,6,96,224352,0.686,0.755,0.125,0.117,0.007,0.245,0.619,72.227
49,45,3,32,269833,0.435,0.52,0.043,0.491,0.183,0.187,0.432,67.143
137,88,1,42,187972,0.793,0.473,0.157,0.344,0.004,0.169,0.4,74.125
36,34,2,32,242786,0.619,0.624,0.043,0.303,0.0,0.116,0.693,69.4
51,42,1,23,214335,0.589,0.823,0.051,0.057,0.013,0.198,0.321,58.5
6,6,1,6,257329,,,,,,,,
146,104,2,78,248125,0.503,0.448,0.047,0.63,0.132,0.122,0.273,67.0
34,9,1,3,225310,,,,,,,,
13,7,1,4,256768,,,,,,,,
46,11,4,3,276393,,,,,,,,
25,22,1,21,252292,0.561,0.496,0.032,0.499,0.0,0.129,0.509,69.0
36,30,1,20,222360,,,,,,,,
28,25,2,26,219716,,,,,,,,
28,28,17,28,227146,,,,,,,,
52,46,1,31,235310,0.761,0.79,0.089,0.168,0.0,0.245,0.666,75.25
33,28,1,25,237998,0.618,0.601,0.085,0.113,0.0,0.097,0.557,78.0
68,63,1,51,238716,0.746,0.722,0.124,0.156,0.083,0.22,0.697,78.556
87,74,1,66,269198,0.522,0.669,0.047,0.188,0.016,0.195,0.553,72.905
77,74,1,72,208477,0.6,0.643,0.052,0.215,0.0,0.164,0.403,73.2
28,7,1,9,219073,,,,,,,,
50,45,1,36,232104,0.744,0.644,0.141,0.145,0.003,0.2,0.501,78.625
28,25,2,22,255161,,,,,,,,
19,18,1,16,258841,0.408,0.688,0.054,0.196,0.0,0.121,0.41,72.25
41,35,1,25,242512,,,,,,,,
34,32,1,29,206523,,,,,,,,
33,27,1,21,242730,0.446,0.563,0.045,0.265,0.055,0.174,0.285,73.111
70,54,1,27,214285,0.522,0.737,0.043,0.316,0.0,0.094,0.578,74.667
215,106,2,54,241679,0.728,0.694,0.054,0.043,0.001,0.164,0.85,62.333
149,78,1,51,230159,,,,,,,,
55,55,1,46,220473,0.545,0.491,0.039,0.404,0.006,0.204,0.527,71.44
52,44,2,32,240107,0.498,0.907,0.173,0.103,0.002,0.271,0.55,73.333
70,68,1,59,231104,0.514,0.896,0.056,0.018,0.0,0.229,0.642,64.0
47,36,1,27,238449,0.73,0.604,0.172,0.077,0.004,0.282,0.387,75.167
238,194,1,133,227616,0.758,0.6,0.1,0.137,0.0,0.281,0.45,68.0
178,159,4,117,226726,0.703,0.724,0.07,0.063,0.001,0.179,0.505,76.091
45,36,1,27,248278,0.688,0.78,0.357,0.191,0.0,0.327,0.453,73.0
97,76,3,38,211972,,,,,,,,
14,12,2,12,222241,0.545,0.531,0.04,0.289,0.0,0.158,0.306,75.333
18,9,1,6,150475,,,,,,,,
138,110,2,73,226005,0.547,0.761,0.042,0.111,0.023,0.174,0.539,75.167
16,15,1,14,204257,,,,,,,,
50,41,3,35,222747,0.549,0.835,0.05,0.216,0.0,0.26,0.558,74.5
15,3,1,3,286778,,,,,,,,
22,20,1,19,253252,0.548,0.351,0.03,0.727,0.022,0.145,0.225,62.333
23,22,1,22,213396,,,,,,,,
19,14,1,15,209918,0.494,0.282,0.062,0.594,0.0,0.274,0.592,65.6
177,144,3,115,226717,0.647,0.735,0.074,0.111,0.013,0.174,0.492,71.8
81,50,2,24,225887,0.449,0.579,0.035,0.214,0.0,0.122,0.283,72.0
18,16,2,15,213097,0.548,0.703,0.049,0.044,0.0,0.088,0.625,79.0
45,40,1,31,234004,0.676,0.671,0.125,0.12,0.0,0.094,0.555,76.333
33,31,1,24,212772,,,,,,,,
31,26,1,21,250602,,,,,,,,
24,13,1,6,238007,,,,,,,,
27,25,2,24,238566,0.534,0.361,0.046,0.68,0.024,0.21,0.414,69.25
48,45,1,36,267063,0.471,0.733,0.041,0.103,0.009,0.178,0.496,77.724
82,59,3,44,222633,0.546,0.695,0.065,0.224,0.001,0.186,0.45,74.286
63,62,1,62,153131,0.511,0.432,0.033,0.802,0.0,0.226,0.516,59.667
60,37,1,23,244808,0.79,0.377,0.148,0.313,0.0,0.203,0.275,79.5
192,161,1,113,250300,0.556,0.722,0.059,0.172,0.002,0.187,0.537,73.63
191,166,1,128,226406,0.809,0.556,0.111,0.149,0.0,0.123,0.393,80.0
205,151,3,120,236031,0.499,0.907,0.048,0.003,0.182,0.165,0.684,55.5
10,9,1,9,206171,,,,,,,,
58,57,2,51,232203,0.653,0.674,0.053,0.189,0.017,0.111,0.613,74.909
83,65,1,46,230268,0.721,0.684,0.092,0.006,0.0,0.343,0.349,78.333
54,46,1,34,227277,0.854,0.636,0.112,0.116,0.0,0.199,0.551,68.25
19,17,1,8,246613,0.549,0.459,0.06,0.553,0.001,0.397,0.445,72.333
154,90,3,70,257527,0.511,0.782,0.06,0.041,0.002,0.234,0.444,57.923
50,47,1,44,239184,0.561,0.728,0.046,0.185,0.001,0.287,0.656,75.333
31,29,3,18,240472,0.742,0.423,0.073,0.234,0.001,0.129,0.285,79.5
35,34,1,33,210876,0.574,0.469,0.053,0.399,0.0,0.121,0.324,66.2
59,39,1,30,232605,0.562,0.598,0.059,0.334,0.05,0.152,0.521,73.5
55,30,1,18,241064,,,,,,,,
40,37,1,32,216019,,,,,,,,
15,15,1,15,241981,0.641,0.722,0.033,0.059,0.0,0.093,0.497,73.0
149,132,1,94,222797,0.639,0.671,0.076,0.129,0.027,0.202,0.416,73.839
35,30,1,29,228193,0.685,0.805,0.049,0.015,0.292,0.255,0.644,69.0
44,40,1,36,214612,0.636,0.742,0.054,0.137,0.012,0.16,0.663,77.538
82,70,1,63,228898,0.684,0.46,0.073,0.415,0.0,0.155,0.448,75.0
23,22,1,19,223853,,,,,,,,
97,66,3,45,215051,0.749,0.625,0.123,0.126,0.0,0.224,0.393,69.333
114,81,1,35,207851,0.585,0.587,0.036,0.359,0.0,0.151,0.548,74.0
124,110,3,94,247040,0.53,0.471,0.053,0.457,0.037,0.181,0.446,68.941
99,74,2,67,226699,0.524,0.667,0.05,0.17,0.002,0.163,0.436,72.125
68,64,1,54,235426,0.585,0.706,0.056,0.173,0.049,0.159,0.702,73.69
54,49,1,28,260171,0.578,0.557,0.042,0.327,0.001,0.182,0.628,75.0
147,110,1,71,246487,0.517,0.612,0.075,0.368,0.061,0.219,0.635,68.6
81,68,1,60,219556,0.771,0.628,0.149,0.073,0.005,0.117,0.442,74.833
43,43,1,35,229343,0.478,0.802,0.04,0.057,0.0,0.126,0.722,56.5
62,45,1,38,240442,0.461,0.713,0.051,0.135,0.168,0.17,0.429,72.833
43,16,3,9,203450,,,,,,,,
136,111,4,87,240749,0.497,0.556,0.045,0.297,0.01,0.14,0.255,72.2
50,41,1,26,234946,0.627,0.768,0.057,0.077,0.0,0.137,0.693,75.6
50,9,1,6,187232,,,,,,,,
23,19,1,16,232289,0.611,0.671,0.031,0.141,0.0,0.095,0.714,75.0
20,19,1,19,221365,0.833,0.521,0.235,0.146,0.011,0.121,0.435,77.0
101,69,1,50,235076,0.627,0.696,0.103,0.059,0.104,0.144,0.4,65.6
32,29,1,25,230000,0.467,0.539,0.056,0.438,0.223,0.136,0.276,68.25
53,50,2,44,253397,0.583,0.712,0.05,0.166,0.007,0.184,0.557,77.375
14,4,1,3,184405,,,,,,,,
90,83,1,58,240239,0.531,0.644,0.044,0.244,0.002,0.175,0.493,71.176
120,72,3,53,219373,0.727,0.347,0.082,0.334,0.002,0.147,0.332,73.0
58,52,1,44,240842,0.59,0.819,0.087,0.068,0.184,0.2,0.543,63.556
21,20,1,20,236169,0.52,0.56,0.033,0.567,0.0,0.18,0.663,77.667
20,18,1,16,245204,0.601,0.666,0.055,0.138,0.0,0.178,0.643,78.0
62,56,1,51,220353,0.594,0.811,0.058,0.128,0.0,0.276,0.56,67.25
61,56,1,38,289156,0.59,0.766,0.048,0.098,0.219,0.152,0.384,69.75
51,45,1,26,265209,0.783,0.618,0.067,0.15,0.003,0.087,0.83,74.571
194,107,2,65,209887,0.765,0.57,0.165,0.31,0.002,0.159,0.489,80.6
56,51,3,41,246034,0.564,0.734,0.07,0.183,0.006,0.2,0.642,75.174
87,78,2,62,233513,0.761,0.708,0.145,0.12,0.003,0.223,0.532,76.125
78,74,3,69,219425,0.478,0.782,0.089,0.01,0.0,0.14,0.247,63.5
205,187,6,122,261273,0.562,0.705,0.059,0.178,0.043,0.184,0.662,73.186
31,24,1,31,273699,,,,,,,,
42,23,3,16,257415,,,,,,,,
38,34,1,24,222162,0.595,0.758,0.037,0.431,0.004,0.132,0.814,77.0
8,8,1,8,274936,,,,,,,,
104,80,1,58,222803,0.881,0.588,0.172,0.105,0.004,0.126,0.499,78.4
120,98,1,79,232907,0.582,0.814,0.066,0.147,0.036,0.146,0.677,73.895
32,29,1,30,187477,,,,,,,,
29,28,2,25,268549,,,,,,,,
18,18,1,17,217799,0.66,0.677,0.037,0.034,0.0,0.091,0.626,81.0
155,141,2,115,241525,0.451,0.882,0.089,0.021,0.049,0.201,0.393,65.028
134,114,8,87,240839,0.533,0.378,0.037,0.599,0.003,0.149,0.446,62.9
110,70,1,45,237329,0.53,0.683,0.032,0.078,0.014,0.079,0.226,71.0
41,40,2,39,231751,0.584,0.625,0.037,0.266,0.001,0.097,0.557,74.25
46,38,1,25,231781,,,,,,,,
40,36,1,32,243774,0.71,0.542,0.045,0.519,0.012,0.071,0.574,60.0
10,5,1,3,404254,,,,,,,,
44,43,5,36,243390,0.548,0.557,0.035,0.329,0.0,0.156,0.608,75.615
50,34,2,31,181820,0.6,0.374,0.036,0.544,0.001,0.25,0.763,66.5
103,89,1,63,210668,0.604,0.746,0.043,0.15,0.0,0.192,0.684,79.938
124,103,8,76,215835,0.516,0.762,0.333,0.023,0.0,0.724,0.506,68.5
64,53,1,40,265860,0.492,0.785,0.062,0.038,0.007,0.159,0.527,74.15
164,126,1,106,209624,0.521,0.804,0.163,0.031,0.0,0.321,0.503,64.429
91,53,2,25,217338,0.235,0.893,0.068,0.001,0.129,0.294,0.399,75.333
58,55,1,42,225858,0.637,0.785,0.088,0.095,0.013,0.192,0.427,67.6
183,178,5,175,271402,0.705,0.537,0.064,0.163,0.008,0.106,0.65,57.25
53,46,1,36,229574,0.711,0.711,0.063,0.237,0.0,0.17,0.712,78.857
17,16,3,14,251469,0.59,0.653,0.045,0.227,0.0,0.095,0.429,79.0
61,54,2,50,207002,,,,,,,,
30,28,1,27,253727,0.581,0.709,0.065,0.168,0.005,0.153,0.499,75.25
60,28,1,19,411149,,,,,,,,
19,19,1,17,216847,,,,,,,,
59,57,2,54,208990,0.601,0.641,0.049,0.18,0.003,0.253,0.319,69.714
47,41,1,29,244843,0.668,0.627,0.06,0.159,0.0,0.084,0.239,72.4
62,9,2,3,206485,,,,,,,,
74,56,1,43,247575,0.521,0.436,0.055,0.45,0.042,0.124,0.361,66.5
156,120,9,88,223971,0.495,0.509,0.039,0.398,0.003,0.125,0.272,68.167
29,16,1,8,248659,,,,,,,,
6,6,1,5,168273,,,,,,,,
107,91,1,65,250612,0.796,0.67,0.211,0.163,0.0,0.303,0.536,78.0
52,45,1,34,254251,0.45,0.392,0.03,0.605,0.002,0.114,0.376,69.5
13,6,1,5,227900,,,,,,,,
44,37,1,23,286180,0.816,0.614,0.051,0.194,0.001,0.143,0.817,39.154
235,106,3,48,233188,,,,,,,,
16,15,1,11,242570,0.552,0.787,0.054,0.011,0.118,0.145,0.507,72.167
89,56,1,53,217449,0.662,0.702,0.062,0.068,0.011,0.138,0.497,76.636
185,150,1,90,235149,0.731,0.698,0.116,0.094,0.001,0.182,0.533,74.3
39,23,1,11,180804,,,,,,,,
11,7,1,3,245727,,,,,,,,
43,4,1,3,221721,,,,,,,,
121,108,1,83,229457,0.657,0.787,0.091,0.123,0.051,0.213,0.634,72.429
55,30,1,13,231635,0.617,0.476,0.039,0.467,0.001,0.151,0.443,69.308
235,201,1,155,212508,0.589,0.795,0.062,0.123,0.007,0.195,0.543,72.167
52,48,1,46,219504,,,,,,,,
117,82,1,52,237847,0.554,0.683,0.044,0.13,0.002,0.163,0.432,73.875
19,19,1,19,225487,0.479,0.267,0.037,0.623,0.324,0.173,0.345,66.0
74,64,2,51,212254,0.719,0.566,0.055,0.091,0.052,0.301,0.445,73.333
190,140,1,80,256771,0.494,0.786,0.083,0.135,0.089,0.226,0.592,72.055
20,17,1,19,222241,0.481,0.238,0.039,0.869,0.0,0.287,0.386,70.0
32,26,1,18,221455,0.523,0.818,0.049,0.082,0.0,0.277,0.442,67.75
89,77,1,62,217592,0.606,0.709,0.058,0.118,0.006,0.174,0.49,75.476
14,11,2,10,259104,0.504,0.781,0.062,0.047,0.025,0.197,0.562,79.4
183,150,2,133,226652,0.568,0.609,0.051,0.317,0.002,0.122,0.475,72.857
72,57,1,41,240545,0.506,0.606,0.046,0.181,0.003,0.089,0.436,73.6
38,37,1,28,267856,0.445,0.564,0.038,0.266,0.001,0.174,0.383,77.2
23,21,1,19,199907,0.578,0.5,0.039,0.396,0.0,0.118,0.572,68.333
198,180,1,172,231424,0.636,0.696,0.064,0.155,0.012,0.099,0.54,75.5
220,96,1,48,252065,0.767,0.407,0.141,0.142,0.0,0.096,0.304,68.5
23,22,1,17,243686,,,,,,,,
5,5,1,5,201658,,,,,,,,
10,10,1,9,218697,0.66,0.793,0.211,0.16,0.0,0.097,0.703,81.5
43,42,3,38,218492,0.576,0.548,0.038,0.305,0.0,0.116,0.331,72.0
24,24,1,23,221298,0.782,0.684,0.056,0.171,0.0,0.149,0.685,83.75
8,4,2,3,222857,,,,,,,,
9,9,1,9,292919,0.705,0.432,0.047,0.341,0.408,0.089,0.271,53.5
122,113,1,87,279895,0.499,0.701,0.044,0.169,0.012,0.174,0.55,71.87
83,53,1,30,233025,0.491,0.704,0.101,0.044,0.011,0.111,0.274,67.667
55,37,2,30,222049,0.727,0.657,0.277,0.181,0.067,0.153,0.822,62.5
44,29,3,25,335711,,,,,,,,
35,34,1,31,213942,0.779,0.622,0.076,0.023,0.001,0.073,0.84,81.333
56,55,1,46,234259,0.787,0.773,0.136,0.187,0.0,0.171,0.7,77.75
24,11,1,6,238286,,,,,,,,
88,9,1,7,101610,,,,,,,,
51,46,2,41,235288,,,,,,,,
40,35,1,25,230743,0.77,0.738,0.169,0.2,0.0,0.136,0.389,78.333
68,65,1,56,234529,0.611,0.802,0.052,0.104,0.023,0.208,0.591,75.947
19,17,1,14,241864,,,,,,,,
106,83,1,65,234333,0.542,0.654,0.044,0.221,0.001,0.184,0.55,76.048
33,21,2,8,222306,,,,,,,,
23,22,1,20,268151,,,,,,,,
56,49,1,38,257882,0.527,0.73,0.047,0.198,0.022,0.11,0.451,74.5
48,42,2,31,206923,0.595,0.638,0.039,0.359,0.0,0.079,0.514,74.0
104,97,1,77,225542,0.587,0.723,0.051,0.155,0.0,0.203,0.624,70.905
133,103,1,91,213016,0.626,0.61,0.06,0.196,0.0,0.128,0.458,74.455
104,75,1,70,271900,,,,,,,,
14,11,1,9,216017,0.625,0.762,0.045,0.214,0.0,0.072,0.69,74.0
91,65,3,41,235335,0.679,0.491,0.153,0.155,0.0,0.108,0.381,73.5
117,100,1,62,243058,0.727,0.61,0.173,0.32,0.0,0.092,0.478,74.2
46,39,1,35,247770,0.547,0.701,0.052,0.261,0.07,0.184,0.477,73.0
28,22,1,19,238258,,,,,,,,
35,29,1,26,218599,0.747,0.769,0.056,0.099,0.0,0.148,0.666,73.667
15,10,1,6,252717,0.665,0.491,0.133,0.412,0.0,0.119,0.616,69.0
42,39,3,35,250549,,,,,,,,
195,137,3,72,253049,0.506,0.761,0.075,0.108,0.061,0.198,0.593,72.333
40,20,2,7,206700,0.548,0.816,0.044,0.041,0.15,0.13,0.777,67.857
31,17,1,16,192411,0.429,0.298,0.06,0.748,0.0,0.269,0.362,63.5
245,168,1,103,235301,0.745,0.663,0.18,0.128,0.003,0.212,0.48,76.667
75,71,1,57,234368,0.453,0.863,0.107,0.06,0.169,0.354,0.444,63.556
70,68,1,64,179786,0.581,0.37,0.067,0.553,0.001,0.132,0.357,50.333
21,15,1,12,277388,,,,,,,,
79,74,1,61,235466,0.67,0.755,0.049,0.117,0.005,0.178,0.638,76.833
85,29,1,66,171589,0.419,0.287,0.071,0.69,0.001,0.201,0.455,62.857
36,4,1,4,264658,,,,,,,,
33,24,2,19,220865,0.595,0.555,0.05,0.472,0.039,0.249,0.45,78.25
150,136,2,115,227677,0.682,0.731,0.096,0.123,0.0,0.196,0.549,73.37
138,89,1,62,228417,0.455,0.685,0.044,0.134,0.013,0.24,0.499,69.136
26,26,1,26,227895,,,,,,,,
88,67,1,51,236139,0.612,0.5,0.05,0.176,0.032,0.114,0.371,75.857
50,38,1,24,227938,0.558,0.556,0.028,0.332,0.003,0.096,0.624,77.333
18,18,1,15,247732,0.619,0.511,0.032,0.556,0.024,0.104,0.684,69.25
16,15,1,12,209987,0.682,0.829,0.035,0.021,0.007,0.115,0.79,82.333
35,32,1,32,228626,0.634,0.767,0.084,0.148,0.0,0.202,0.659,76.3
28,22,1,20,227840,,,,,,,,
110,82,1,58,223876,0.799,0.661,0.308,0.094,0.171,0.169,0.471,73.25
39,18,2,15,218661,0.576,0.56,0.161,0.327,0.062,0.097,0.446,73.0
45,33,1,20,283927,,,,,,,,
36,31,1,24,234116,0.629,0.645,0.219,0.007,0.0,0.396,0.442,69.0
18,17,1,15,248422,,,,,,,,
81,37,1038,59,186570,0.425,0.308,0.076,0.699,0.001,0.221,0.449,63.619
